#Transcript position	Transcript coverage profile
0.0	0.24892525992432735
1.0	0.020283443042673925
2.0	0.029403187850344126
3.0	0.018976679465561506
4.0	0.027008277812608984
5.0	0.03868225348883608
6.0	0.033887991839582556
7.0	0.05262748049411154
8.0	0.07414131236634029
9.0	0.049702889396658
10.0	0.05280180049931675
11.0	0.03833998910085925
12.0	0.06086536109438975
13.0	0.021829915133602537
14.0	0.01398288288625821
15.0	0.0183785693913021
16.0	0.039074160351012126
17.0	0.009357506021468912
18.0	0.022887805364494654
19.0	0.0284683205687049
20.0	0.037983772822757327
21.0	0.011048913376058822
22.0	0.02514027818729448
23.0	0.019834561630189193
24.0	0.016279906245068053
25.0	0.007707820085030301
26.0	0.011733200565206586
27.0	0.03205540455203409
28.0	0.007210699788363184
29.0	0.006383044254490181
30.0	0.01823640970148719
31.0	0.02179669550161389
32.0	0.009924265166382252
33.0	0.02180148398719217
34.0	0.023330286662991598
35.0	0.023832595637660867
36.0	0.031173956049290436
37.0	0.02011683973159745
38.0	0.012672502240492135
39.0	0.021532622666376913
40.0	0.011730603283321686
41.0	0.014918487895295793
42.0	0.01930294284234977
43.0	0.013254928260089005
44.0	0.001949317738791423
45.0	0.0021572933022793966
46.0	0.020035778589915898
47.0	0.019086463337921286
48.0	0.01581614147541272
49.0	0.07256822363614457
50.0	0.04837338059073467
51.0	0.03709633428940082
52.0	0.06789463043313247
53.0	0.026718040961609697
54.0	0.01939702737901955
55.0	0.010711092076079017
56.0	0.028227044383159313
57.0	0.0034820628345808204
58.0	0.017023889651891735
59.0	0.0017452006980802793
60.0	0.001567398119122257
61.0	0.012628406644838393
62.0	0.0025638167428380337
63.0	0.018136161406114158
64.0	0.02735702846094772
65.0	0.030314986832062844
66.0	0.015883543900383143
67.0	0.016585293176433556
68.0	0.0238195220988082
69.0	0.017854281411605267
70.0	0.0026343596735469016
71.0	0.0
72.0	0.007389094481535359
73.0	0.004397859587535852
74.0	0.0
75.0	0.0039036952785654723
76.0	0.0
77.0	0.004107830551989731
78.0	0.00539898081273326
79.0	0.01570200293864424
80.0	0.010488236105999013
81.0	0.008108779672942606
82.0	0.0052432274978153216
83.0	0.0
84.0	0.0102361756920023
85.0	0.012099568541442547
86.0	0.01134261179806629
87.0	0.005063480887668714
88.0	0.023650119752642123
89.0	0.02503559287421202
90.0	0.016431220719338606
91.0	0.005759496881962529
92.0	0.013312925678812749
93.0	0.03958715891258694
94.0	0.030191752697414406
95.0	0.0234341629070679
96.0	0.015139520409537026
97.0	0.05894429779095238
98.0	0.025760994864943695
99.0	0.010677015161266117
