#Transcript position	Transcript coverage profile
0.0	0.40604691974374785
1.0	0.017045646561804538
2.0	0.0028926546654850505
3.0	0.00411186949026643
4.0	0.02623367576817953
5.0	0.03780480516812383
6.0	0.035672178699855894
7.0	0.053241423878539876
8.0	0.045558450613996854
9.0	0.015328140814344225
10.0	0.029396292036866015
11.0	0.03841420017154177
12.0	0.022980215730991176
13.0	0.01968892694145964
14.0	0.008420791456103357
15.0	0.012816992115357324
16.0	0.012331606379345888
17.0	0.015852288627219876
18.0	0.022567059346922436
19.0	0.037519201718094884
20.0	0.026349557582114057
21.0	0.009737296875477875
22.0	0.02403195923916791
23.0	0.02366548545844258
24.0	0.025449437911870106
25.0	0.012844069248423896
26.0	0.03588899037991642
27.0	0.02188862847067036
28.0	0.010856155612020465
29.0	0.018938599920707084
30.0	0.017140643675087473
31.0	0.013350728713627514
32.0	0.010475770321929607
33.0	0.01301713606616206
34.0	0.033547631043436436
35.0	0.01359963440464964
36.0	0.011706125957327056
37.0	0.014710830615492988
38.0	0.016743850187610338
39.0	0.0038443478047474207
40.0	0.020403288718456765
41.0	0.005428939913341358
42.0	0.0010482180293501049
43.0	0.007129180631540725
44.0	0.004827818515635407
45.0	0.01803310075843698
46.0	0.017151870646197373
47.0	0.028746293981108825
48.0	0.006982065074411188
49.0	0.01024632505209566
50.0	0.009485183058932879
51.0	0.008445253853623306
52.0	0.006937571394472575
53.0	0.013456573162550296
54.0	0.008106043167383297
55.0	0.009842482135411411
56.0	0.007368513838282139
57.0	0.005371868940845413
58.0	0.01987228702173561
59.0	0.0064221789031402255
60.0	0.039301646121162256
61.0	0.014178334150423038
62.0	0.008010666133823684
63.0	0.015096319715060853
64.0	0.005816030543919212
65.0	0.004264805261162664
66.0	0.010187807919406825
67.0	0.00935089154716957
68.0	0.002737226277372263
69.0	0.011341263224286772
70.0	0.00615887380593263
71.0	0.01883728700667988
72.0	0.006253267259537341
73.0	0.008303763199528368
74.0	0.009562246541932714
75.0	0.010873090997769091
76.0	0.027522453828750595
77.0	0.007623527871083796
78.0	0.009826200919346913
79.0	0.0037720445124318804
80.0	0.014012458957710604
81.0	0.015535797116581155
82.0	0.013649349129919334
83.0	0.009330231514553002
84.0	0.012487377883578413
85.0	0.014837286442224644
86.0	0.015451402174133166
87.0	0.014656459674116367
88.0	0.00772415273543341
89.0	0.008031605222072285
90.0	0.016275908319763197
91.0	0.016513898918285797
92.0	0.03369047662904714
93.0	0.013137412499973147
94.0	0.03801003434777857
95.0	0.03768625850310153
96.0	0.04198019648417216
97.0	0.030441749462624425
98.0	0.02133385593721975
99.0	0.018298700109114222
